condition,epoch_index,band,power_type,roi,value
Pre,79,beta,relative,right_motor,0.11413937083846636
Pre,79,low_gamma,absolute,right_motor,2.5208652896155294e-13
Pre,79,low_gamma,relative,right_motor,0.01903249374589717
Pre,80,alpha,absolute,left_motor,5.393996636836073e-12
Pre,80,alpha,relative,left_motor,0.21631066185352013
Pre,80,beta,absolute,left_motor,1.9324814404504764e-12
Pre,80,beta,relative,left_motor,0.07749658880927299
Pre,80,low_gamma,absolute,left_motor,3.9192748807595105e-13
Pre,80,low_gamma,relative,left_motor,0.015717120356608976
Pre,80,alpha,absolute,right_motor,5.7929360763174914e-12
Pre,80,alpha,relative,right_motor,0.2378251628830741
Pre,80,beta,absolute,right_motor,1.642786329654918e-12
Pre,80,beta,relative,right_motor,0.06744350727940876
Pre,80,low_gamma,absolute,right_motor,3.5844230707372705e-13
Pre,80,low_gamma,relative,right_motor,0.01471561207321044
Pre,81,alpha,absolute,left_motor,2.0032231790671102e-11
Pre,81,alpha,relative,left_motor,0.2536078826180247
Pre,81,beta,absolute,left_motor,5.105733703086577e-12
Pre,81,beta,relative,left_motor,0.06463854488017054
Pre,81,low_gamma,absolute,left_motor,3.8083349267662264e-13
Pre,81,low_gamma,relative,left_motor,0.004821348750203817
Pre,81,alpha,absolute,right_motor,1.3089287108348277e-11
Pre,81,alpha,relative,right_motor,0.22918722718837692
Pre,81,beta,absolute,right_motor,2.801769145091277e-12
Pre,81,beta,relative,right_motor,0.04905765274075715
Pre,81,low_gamma,absolute,right_motor,3.8605534678174055e-13
Pre,81,low_gamma,relative,right_motor,0.006759646552005343
Pre,82,alpha,absolute,left_motor,4.6514566429703976e-12
Pre,82,alpha,relative,left_motor,0.18783996301924136
Pre,82,beta,absolute,left_motor,1.9248170643519405e-12
Pre,82,beta,relative,left_motor,0.07772996588780075
Pre,82,low_gamma,absolute,left_motor,3.9619113588820384e-13
Pre,82,low_gamma,relative,left_motor,0.015999402773378718
Pre,82,alpha,absolute,right_motor,2.785900986827998e-12
Pre,82,alpha,relative,right_motor,0.11872736283575851
Pre,82,beta,absolute,right_motor,1.6174097855983576e-12
Pre,82,beta,relative,right_motor,0.06892951306481539
Pre,82,low_gamma,absolute,right_motor,3.00771891164593e-13
Pre,82,low_gamma,relative,right_motor,0.012818062674135027
Pre,83,alpha,absolute,left_motor,1.1049412144589659e-11
Pre,83,alpha,relative,left_motor,0.31745671613620574
Pre,83,beta,absolute,left_motor,3.70175806525806e-12
Pre,83,beta,relative,left_motor,0.1063538895961039
Pre,83,low_gamma,absolute,left_motor,4.143513991588363e-13
Pre,83,low_gamma,relative,left_motor,0.011904582142663057
Pre,83,alpha,absolute,right_motor,1.2131072091281629e-11
Pre,83,alpha,relative,right_motor,0.3158748488597678
Pre,83,beta,absolute,right_motor,2.829433690301358e-12
Pre,83,beta,relative,right_motor,0.07367419240093342
Pre,83,low_gamma,absolute,right_motor,3.2028954302933523e-13
Pre,83,low_gamma,relative,right_motor,0.008339857370764892
Pre,84,alpha,absolute,left_motor,1.6497369536288887e-11
Pre,84,alpha,relative,left_motor,0.5299640725176323
Pre,84,beta,absolute,left_motor,2.3434372122651287e-12
Pre,84,beta,relative,left_motor,0.07528094257508951
Pre,84,low_gamma,absolute,left_motor,3.3963193327828033e-13
Pre,84,low_gamma,relative,left_motor,0.010910389206065144
Pre,84,alpha,absolute,right_motor,1.3316739320429095e-11
Pre,84,alpha,relative,right_motor,0.502855052298151
Pre,84,beta,absolute,right_motor,1.853871923208944e-12
Pre,84,beta,relative,right_motor,0.0700042886226047
Pre,84,low_gamma,absolute,right_motor,2.6160096284103375e-13
Pre,84,low_gamma,relative,right_motor,0.009878346544553065
Pre,85,alpha,absolute,left_motor,1.5238184622840246e-11
Pre,85,alpha,relative,left_motor,0.2786143166219372
Pre,85,beta,absolute,left_motor,3.387413543351406e-12
Pre,85,beta,relative,left_motor,0.061935324505921055
Pre,85,low_gamma,absolute,left_motor,4.4253938341047635e-13
Pre,85,low_gamma,relative,left_motor,0.008091371179634772
Pre,85,alpha,absolute,right_motor,1.5543494019903448e-11
Pre,85,alpha,relative,right_motor,0.25039179285616325
Pre,85,beta,absolute,right_motor,3.685905409758729e-12
Pre,85,beta,relative,right_motor,0.05937664097055137
Pre,85,low_gamma,absolute,right_motor,7.854080968686678e-13
Pre,85,low_gamma,relative,right_motor,0.0126522222897162
Pre,86,alpha,absolute,left_motor,6.013466652555771e-12
Pre,86,alpha,relative,left_motor,0.10734734764970559
Pre,86,beta,absolute,left_motor,3.740207575493688e-12
Pre,86,beta,relative,left_motor,0.06676703906189321
Pre,86,low_gamma,absolute,left_motor,6.369430494418316e-13
Pre,86,low_gamma,relative,left_motor,0.01137017146880433
Pre,86,alpha,absolute,right_motor,4.1231924403019775e-12
Pre,86,alpha,relative,right_motor,0.08854431616701071
Pre,86,beta,absolute,right_motor,4.204853125006101e-12
Pre,86,beta,relative,right_motor,0.09029795478309406
Pre,86,low_gamma,absolute,right_motor,9.534347444920717e-13
Pre,86,low_gamma,relative,right_motor,0.02047472405986856
Pre,87,alpha,absolute,left_motor,1.6638516124183472e-12
Pre,87,alpha,relative,left_motor,0.10212296939532252
Pre,87,beta,absolute,left_motor,2.0809581662106892e-12
Pre,87,beta,relative,left_motor,0.1277239061072279
Pre,87,low_gamma,absolute,left_motor,3.472172921871912e-13
Pre,87,low_gamma,relative,left_motor,0.02131131204183595
Pre,87,alpha,absolute,right_motor,1.7858047222581334e-12
Pre,87,alpha,relative,right_motor,0.11669905067051414
Pre,87,beta,absolute,right_motor,1.891077872117226e-12
Pre,87,beta,relative,right_motor,0.12357845719045897
Pre,87,low_gamma,absolute,right_motor,4.2751072874456775e-13
Pre,87,low_gamma,relative,right_motor,0.02793703901335034
Post,0,alpha,absolute,left_motor,1.530532130570662e-11
Post,0,alpha,relative,left_motor,0.36229118724552567
Post,0,beta,absolute,left_motor,2.5501179212448517e-12
Post,0,beta,relative,left_motor,0.0603636624707393
Post,0,low_gamma,absolute,left_motor,7.484166423945306e-13
Post,0,low_gamma,relative,left_motor,0.017715717854699834
Post,0,alpha,absolute,right_motor,2.213468529032712e-11
Post,0,alpha,relative,right_motor,0.5087088775258769
Post,0,beta,absolute,right_motor,2.8579237146845377e-12
Post,0,beta,relative,right_motor,0.06568203459333076
Post,0,low_gamma,absolute,right_motor,5.894103234364472e-13
Post,0,low_gamma,relative,right_motor,0.013546082092639859
Post,1,alpha,absolute,left_motor,1.9870270408559577e-11
Post,1,alpha,relative,left_motor,0.4817920038922418
Post,1,beta,absolute,left_motor,3.265100810885945e-12
Post,1,beta,relative,left_motor,0.07916849797420342
Post,1,low_gamma,absolute,left_motor,5.986255289352832e-13
Post,1,low_gamma,relative,left_motor,0.014514799609498153
Post,1,alpha,absolute,right_motor,2.7659622122740894e-11
Post,1,alpha,relative,right_motor,0.5445861700366069
Post,1,beta,absolute,right_motor,3.1410370698240236e-12
Post,1,beta,relative,right_motor,0.06184340987045145
Post,1,low_gamma,absolute,right_motor,5.024460768614139e-13
Post,1,low_gamma,relative,right_motor,0.00989258578564997
Post,2,alpha,absolute,left_motor,2.6033696861795734e-11
Post,2,alpha,relative,left_motor,0.5618841896036916
Post,2,beta,absolute,left_motor,3.8987270289174436e-12
Post,2,beta,relative,left_motor,0.08414606226532599
Post,2,low_gamma,absolute,left_motor,4.691774519660264e-13
Post,2,low_gamma,relative,left_motor,0.01012623730612463
Post,2,alpha,absolute,right_motor,2.7658599629298835e-11
Post,2,alpha,relative,right_motor,0.6145929745524142
Post,2,beta,absolute,right_motor,2.955753084467032e-12
Post,2,beta,relative,right_motor,0.06567885231256439
Post,2,low_gamma,absolute,right_motor,3.5078099129935926e-13
Post,2,low_gamma,relative,right_motor,0.007794593209655677
Post,3,alpha,absolute,left_motor,2.3961929510041626e-11
Post,3,alpha,relative,left_motor,0.48500123804905104
Post,3,beta,absolute,left_motor,4.0659299340103974e-12
Post,3,beta,relative,left_motor,0.08229642153772922
Post,3,low_gamma,absolute,left_motor,4.337128134647806e-13
Post,3,low_gamma,relative,left_motor,0.00877856064971749
Post,3,alpha,absolute,right_motor,2.596172437039711e-11
Post,3,alpha,relative,right_motor,0.5007274841162851
Post,3,beta,absolute,right_motor,4.119266448008807e-12
Post,3,beta,relative,right_motor,0.07944888003155878
Post,3,low_gamma,absolute,right_motor,6.028553909375816e-13
Post,3,low_gamma,relative,right_motor,0.01162735798606344
Post,4,alpha,absolute,left_motor,2.1359902258912908e-11
Post,4,alpha,relative,left_motor,0.5198961043549845
Post,4,beta,absolute,left_motor,3.993808551919198e-12
Post,4,beta,relative,left_motor,0.09720856783490205
Post,4,low_gamma,absolute,left_motor,5.225303984457284e-13
Post,4,low_gamma,relative,left_motor,0.012718294085153644
Post,4,alpha,absolute,right_motor,2.5110797722533714e-11
Post,4,alpha,relative,right_motor,0.5570719933908781
Post,4,beta,absolute,right_motor,3.906233845512518e-12
Post,4,beta,relative,right_motor,0.08665807829027453
Post,4,low_gamma,absolute,right_motor,4.4758453422183854e-13
Post,4,low_gamma,relative,right_motor,0.00992946585946728
Post,5,alpha,absolute,left_motor,3.0494980326564936e-11
Post,5,alpha,relative,left_motor,0.5369166864300486
Post,5,beta,absolute,left_motor,4.913354054065322e-12
Post,5,beta,relative,left_motor,0.08650806623634111
Post,5,low_gamma,absolute,left_motor,6.410521850869547e-13
Post,5,low_gamma,relative,left_motor,0.011286828565217866
Post,5,alpha,absolute,right_motor,2.039439702686161e-11
Post,5,alpha,relative,right_motor,0.4683736507051318
Post,5,beta,absolute,right_motor,5.223037010556683e-12
Post,5,beta,relative,right_motor,0.11995122528900308
Post,5,low_gamma,absolute,right_motor,3.7546140436385206e-13
Post,5,low_gamma,relative,right_motor,0.008622771657781868
Post,6,alpha,absolute,left_motor,1.7554224966242248e-11
Post,6,alpha,relative,left_motor,0.4514654734589223
Post,6,beta,absolute,left_motor,4.110751334249582e-12
Post,6,beta,relative,left_motor,0.10572168813820094
Post,6,low_gamma,absolute,left_motor,4.72993718177645e-13
Post,6,low_gamma,relative,left_motor,0.012164611843064364
Post,6,alpha,absolute,right_motor,1.3827850587184356e-11
Post,6,alpha,relative,right_motor,0.4199004176220808
Post,6,beta,absolute,right_motor,3.7313242240304804e-12
Post,6,beta,relative,right_motor,0.11330644557339088
Post,6,low_gamma,absolute,right_motor,3.4612966341632656e-13
Post,6,low_gamma,relative,right_motor,0.010510671149036482
Post,7,alpha,absolute,left_motor,1.4781469544331593e-11
Post,7,alpha,relative,left_motor,0.38511990669665924
Post,7,beta,absolute,left_motor,4.6516456701047344e-12
Post,7,beta,relative,left_motor,0.12119507746397497
Post,7,low_gamma,absolute,left_motor,3.9154420157197357e-13
Post,7,low_gamma,relative,left_motor,0.010201385317256362
Post,7,alpha,absolute,right_motor,2.178755160221107e-11
Post,7,alpha,relative,right_motor,0.502782092280013
Post,7,beta,absolute,right_motor,4.0577958157135574e-12
Post,7,beta,relative,right_motor,0.0936400338834998
Post,7,low_gamma,absolute,right_motor,4.274337968914648e-13
Post,7,low_gamma,relative,right_motor,0.009863708535771017
Post,8,alpha,absolute,left_motor,9.999327558571482e-12
Post,8,alpha,relative,left_motor,0.3946898417797245
Post,8,beta,absolute,left_motor,2.073721620778401e-12
Post,8,beta,relative,left_motor,0.08185318998762249
Post,8,low_gamma,absolute,left_motor,4.755339294591934e-13
Post,8,low_gamma,relative,left_motor,0.018770103317422793
Post,8,alpha,absolute,right_motor,1.3335816124231496e-11
Post,8,alpha,relative,right_motor,0.4829127751063882
Post,8,beta,absolute,right_motor,2.0735925893361896e-12
Post,8,beta,relative,right_motor,0.07508834423240716
Post,8,low_gamma,absolute,right_motor,3.967803699659248e-13
Post,8,low_gamma,relative,right_motor,0.014368097743926122
Post,9,alpha,absolute,left_motor,1.7623051923749942e-11
Post,9,alpha,relative,left_motor,0.5597165262342426
Post,9,beta,absolute,left_motor,2.3999291890964988e-12
Post,9,beta,relative,left_motor,0.07622289457814999
Post,9,low_gamma,absolute,left_motor,5.379816410061797e-13
Post,9,low_gamma,relative,left_motor,0.0170865532590284
Post,9,alpha,absolute,right_motor,1.95865122840317e-11
Post,9,alpha,relative,right_motor,0.5648731453938263
Post,9,beta,absolute,right_motor,2.5253790341886847e-12
Post,9,beta,relative,right_motor,0.0728316903830185
Post,9,low_gamma,absolute,right_motor,4.3117331996523633e-13
Post,9,low_gamma,relative,right_motor,0.012434997406721944
Post,10,alpha,absolute,left_motor,2.816333833314413e-11
Post,10,alpha,relative,left_motor,0.438220911922959
Post,10,beta,absolute,left_motor,7.175144213527504e-12
Post,10,beta,relative,left_motor,0.11164508281074001
Post,10,low_gamma,absolute,left_motor,5.115972071552201e-13
Post,10,low_gamma,relative,left_motor,0.00796044105300392
Post,10,alpha,absolute,right_motor,2.979421208153668e-11
Post,10,alpha,relative,right_motor,0.39147673953658596
Post,10,beta,absolute,right_motor,6.238220290019635e-12
Post,10,beta,relative,right_motor,0.0819661930634249
Post,10,low_gamma,absolute,right_motor,4.617811563754269e-13
Post,10,low_gamma,relative,right_motor,0.006067506701723209
Post,11,alpha,absolute,left_motor,2.057909124085922e-11
Post,11,alpha,relative,left_motor,0.5613607627748397
Post,11,beta,absolute,left_motor,3.5891858974791748e-12
Post,11,beta,relative,left_motor,0.0979065649482724
Post,11,low_gamma,absolute,left_motor,3.9777239148967384e-13
Post,11,low_gamma,relative,left_motor,0.010850518639718731
Post,11,alpha,absolute,right_motor,1.6741634487481848e-11
Post,11,alpha,relative,right_motor,0.515214845649644
Post,11,beta,absolute,right_motor,2.737521006933443e-12
Post,11,beta,relative,right_motor,0.08424574458990088
Post,11,low_gamma,absolute,right_motor,3.959450642223773e-13
Post,11,low_gamma,relative,right_motor,0.012184997546183686
Post,12,alpha,absolute,left_motor,1.5104049387655308e-11
Post,12,alpha,relative,left_motor,0.4629382958919014
Post,12,beta,absolute,left_motor,3.4356207989534957e-12
Post,12,beta,relative,left_motor,0.10530159145918973
Post,12,low_gamma,absolute,left_motor,5.346309723098614e-13
Post,12,low_gamma,relative,left_motor,0.01638641035260668
Post,12,alpha,absolute,right_motor,2.1863576835464324e-11
Post,12,alpha,relative,right_motor,0.4937733550926908
Post,12,beta,absolute,right_motor,4.421789334264841e-12
Post,12,beta,relative,right_motor,0.09986297171428297
Post,12,low_gamma,absolute,right_motor,3.761314952473746e-13
Post,12,low_gamma,relative,right_motor,0.008494662687720391
Post,13,alpha,absolute,left_motor,2.1977519932325292e-11
Post,13,alpha,relative,left_motor,0.45294641183359835
Post,13,beta,absolute,left_motor,4.211708424456484e-12
Post,13,beta,relative,left_motor,0.08680134175380834
Post,13,low_gamma,absolute,left_motor,3.7289869080212445e-13
Post,13,low_gamma,relative,left_motor,0.0076852676960988756
Post,13,alpha,absolute,right_motor,2.622574118748624e-11
Post,13,alpha,relative,right_motor,0.4861654768717792
Post,13,beta,absolute,right_motor,4.069011720470406e-12
Post,13,beta,relative,right_motor,0.07543020459697318
Post,13,low_gamma,absolute,right_motor,3.2526713915422733e-13
Post,13,low_gamma,relative,right_motor,0.006029711522246268
Post,14,alpha,absolute,left_motor,1.9479537422715457e-11
Post,14,alpha,relative,left_motor,0.48619171985198445
Post,14,beta,absolute,left_motor,2.459959102703452e-12
Post,14,beta,relative,left_motor,0.061398364907487166
Post,14,low_gamma,absolute,left_motor,4.728406512679971e-13
Post,14,low_gamma,relative,left_motor,0.011801677035094243
Post,14,alpha,absolute,right_motor,2.1744514038510323e-11
Post,14,alpha,relative,right_motor,0.43868821235833505
Post,14,beta,absolute,right_motor,3.122260776823248e-12
Post,14,beta,relative,right_motor,0.06299055459576382
Post,14,low_gamma,absolute,right_motor,4.3667173034079864e-13
Post,14,low_gamma,relative,right_motor,0.00880970438940881
Post,15,alpha,absolute,left_motor,2.1585890633676044e-11
Post,15,alpha,relative,left_motor,0.3854452700878206
Post,15,beta,absolute,left_motor,3.9084014812053295e-12
Post,15,beta,relative,left_motor,0.069789794180861
Post,15,low_gamma,absolute,left_motor,4.546838118232766e-13
Post,15,low_gamma,relative,left_motor,0.00811899437586175
Post,15,alpha,absolute,right_motor,2.1739684435848695e-11
Post,15,alpha,relative,right_motor,0.4191528236449762
Post,15,beta,absolute,right_motor,5.264225497755842e-12
Post,15,beta,relative,right_motor,0.10149710260051903
Post,15,low_gamma,absolute,right_motor,3.5105942273481763e-13
Post,15,low_gamma,relative,right_motor,0.0067686147303880895
Post,16,alpha,absolute,left_motor,2.3030166282990578e-11
Post,16,alpha,relative,left_motor,0.5500647904533821
Post,16,beta,absolute,left_motor,3.053046664524138e-12
Post,16,beta,relative,left_motor,0.0729205969739873
Post,16,low_gamma,absolute,left_motor,4.4641743232928704e-13
Post,16,low_gamma,relative,left_motor,0.01066247235697593
Post,16,alpha,absolute,right_motor,2.0017854995842185e-11
Post,16,alpha,relative,right_motor,0.4099822209871381
Post,16,beta,absolute,right_motor,3.2068608280989797e-12
Post,16,beta,relative,right_motor,0.06567916117754646
Post,16,low_gamma,absolute,right_motor,4.387225330624653e-13
Post,16,low_gamma,relative,right_motor,0.008985400210932304
Post,17,alpha,absolute,left_motor,1.8493949711840032e-11
Post,17,alpha,relative,left_motor,0.5312145061915792
Post,17,beta,absolute,left_motor,2.5173632164933763e-12
Post,17,beta,relative,left_motor,0.07230796443110503
Post,17,low_gamma,absolute,left_motor,3.74858166235028e-13
Post,17,low_gamma,relative,left_motor,0.010767310324248151
Post,17,alpha,absolute,right_motor,1.555763685204627e-11
Post,17,alpha,relative,right_motor,0.49551320489903045
Post,17,beta,absolute,right_motor,2.326946174392319e-12
Post,17,beta,relative,right_motor,0.07411360526447945
Post,17,low_gamma,absolute,right_motor,3.175694401202047e-13
Post,17,low_gamma,relative,right_motor,0.010114637110279129
Post,18,alpha,absolute,left_motor,9.064673830263148e-12
Post,18,alpha,relative,left_motor,0.4380394265932192
Post,18,beta,absolute,left_motor,2.5783694339378716e-12
Post,18,beta,relative,left_motor,0.12459659217046987
Post,18,low_gamma,absolute,left_motor,5.224786752418507e-13
Post,18,low_gamma,relative,left_motor,0.025248151626375847
Post,18,alpha,absolute,right_motor,9.139315908646725e-12
Post,18,alpha,relative,right_motor,0.3927028091694115
Post,18,beta,absolute,right_motor,3.5420460136135175e-12
Post,18,beta,relative,right_motor,0.15219644814305447
Post,18,low_gamma,absolute,right_motor,4.3322238932486137e-13
Post,18,low_gamma,relative,right_motor,0.018614921618148622
Post,19,alpha,absolute,left_motor,1.7044757263088092e-11
Post,19,alpha,relative,left_motor,0.5904105490306202
Post,19,beta,absolute,left_motor,2.391336012388805e-12
Post,19,beta,relative,left_motor,0.08283309560815488
Post,19,low_gamma,absolute,left_motor,5.101443767744738e-13
Post,19,low_gamma,relative,left_motor,0.017670807329627617
Post,19,alpha,absolute,right_motor,1.9960785687765365e-11
Post,19,alpha,relative,right_motor,0.6284680645597571
Post,19,beta,absolute,right_motor,1.8968659852575625e-12
Post,19,beta,relative,right_motor,0.05972308470877212
Post,19,low_gamma,absolute,right_motor,3.9303655021841495e-13
Post,19,low_gamma,relative,right_motor,0.012374809482996067
Post,20,alpha,absolute,left_motor,9.849104878707603e-12
Post,20,alpha,relative,left_motor,0.3597335999476023
Post,20,beta,absolute,left_motor,3.2221829440127532e-12
Post,20,beta,relative,left_motor,0.11768861073307726
Post,20,low_gamma,absolute,left_motor,4.872046919651712e-13
Post,20,low_gamma,relative,left_motor,0.017794906228574124
Post,20,alpha,absolute,right_motor,7.431781243047033e-12
Post,20,alpha,relative,right_motor,0.34621725614881693
Post,20,beta,absolute,right_motor,2.519391078340977e-12
Post,20,beta,relative,right_motor,0.11736845283559458
Post,20,low_gamma,absolute,right_motor,3.8423362999925747e-13
Post,20,low_gamma,relative,right_motor,0.017899923147347785
Post,21,alpha,absolute,left_motor,2.0806396237298218e-11
Post,21,alpha,relative,left_motor,0.48378392585486385
Post,21,beta,absolute,left_motor,3.872414057490676e-12
Post,21,beta,relative,left_motor,0.09004018062051819
Post,21,low_gamma,absolute,left_motor,5.47512536592876e-13
Post,21,low_gamma,relative,left_motor,0.012730593101597668
Post,21,alpha,absolute,right_motor,1.9136009519560377e-11
Post,21,alpha,relative,right_motor,0.4018297861370707
Post,21,beta,absolute,right_motor,5.140362599214764e-12
Post,21,beta,relative,right_motor,0.10794051924974787
Post,21,low_gamma,absolute,right_motor,3.3723893666671684e-13
Post,21,low_gamma,relative,right_motor,0.0070815521731091395
Post,22,alpha,absolute,left_motor,2.6780959286576285e-11
Post,22,alpha,relative,left_motor,0.6346346937119295
Post,22,beta,absolute,left_motor,2.889923271788323e-12
Post,22,beta,relative,left_motor,0.06848319176384614
Post,22,low_gamma,absolute,left_motor,5.431269519970765e-13
Post,22,low_gamma,relative,left_motor,0.012870607177993428
Post,22,alpha,absolute,right_motor,2.103449094378521e-11
Post,22,alpha,relative,right_motor,0.6252838903600535
Post,22,beta,absolute,right_motor,2.836204297892847e-12
Post,22,beta,relative,right_motor,0.08431070958559693
Post,22,low_gamma,absolute,right_motor,3.317756023955886e-13
Post,22,low_gamma,relative,right_motor,0.009862560493947093
Post,23,alpha,absolute,left_motor,1.8238783206804583e-11
Post,23,alpha,relative,left_motor,0.5022756583869715
Post,23,beta,absolute,left_motor,3.096580415442635e-12
Post,23,beta,relative,left_motor,0.08527635584452702
Post,23,low_gamma,absolute,left_motor,4.3828715837891255e-13
Post,23,low_gamma,relative,left_motor,0.012069937371435626
Post,23,alpha,absolute,right_motor,1.4239990316470416e-11
Post,23,alpha,relative,right_motor,0.43392516393112446
Post,23,beta,absolute,right_motor,3.1760594011831714e-12
Post,23,beta,relative,right_motor,0.09678181415048856
Post,23,low_gamma,absolute,right_motor,3.716516757896865e-13
Post,23,low_gamma,relative,right_motor,0.011325078933220064
Post,24,alpha,absolute,left_motor,2.2611500058813126e-11
Post,24,alpha,relative,left_motor,0.5847992976066507
Post,24,beta,absolute,left_motor,3.5717950325464335e-12
Post,24,beta,relative,left_motor,0.09237703030736999
Post,24,low_gamma,absolute,left_motor,4.146968949666309e-13
Post,24,low_gamma,relative,left_motor,0.010725270427232075
Post,24,alpha,absolute,right_motor,3.190216287321096e-11
Post,24,alpha,relative,right_motor,0.6334008836929057
Post,24,beta,absolute,right_motor,4.7267074826661285e-12
Post,24,beta,relative,right_motor,0.09384632347271503
Post,24,low_gamma,absolute,right_motor,3.6158627938341197e-13
Post,24,low_gamma,relative,right_motor,0.0071791078806448085
Post,25,alpha,absolute,left_motor,1.8704885085634668e-11
Post,25,alpha,relative,left_motor,0.6098487119411591
Post,25,beta,absolute,left_motor,2.137989945819847e-12
Post,25,beta,relative,left_motor,0.06970641138034779
Post,25,low_gamma,absolute,left_motor,5.11064936659591e-13
Post,25,low_gamma,relative,left_motor,0.016662614708042534
Post,25,alpha,absolute,right_motor,1.521798581955086e-11
Post,25,alpha,relative,right_motor,0.5591241302914195
Post,25,beta,absolute,right_motor,2.7371301143482916e-12
Post,25,beta,relative,right_motor,0.10056491790873609
Post,25,low_gamma,absolute,right_motor,3.862237954957168e-13
Post,25,low_gamma,relative,right_motor,0.014190251345678223
Post,26,alpha,absolute,left_motor,1.1098673714189499e-11
Post,26,alpha,relative,left_motor,0.4085146161172151
Post,26,beta,absolute,left_motor,2.5178857198185885e-12
Post,26,beta,relative,left_motor,0.09267712023497607
Post,26,low_gamma,absolute,left_motor,4.0061372914553825e-13
Post,26,low_gamma,relative,left_motor,0.014745596454821708
Post,26,alpha,absolute,right_motor,1.3579362221130206e-11
Post,26,alpha,relative,right_motor,0.39587862795104656
Post,26,beta,absolute,right_motor,2.7470135375913227e-12
Post,26,beta,relative,right_motor,0.08008358069515378
Post,26,low_gamma,absolute,right_motor,3.2874070866046764e-13
Post,26,low_gamma,relative,right_motor,0.00958376531805402
Post,27,alpha,absolute,left_motor,1.784986655048315e-11
Post,27,alpha,relative,left_motor,0.4835683325343348
Post,27,beta,absolute,left_motor,2.7250703955152097e-12
Post,27,beta,relative,left_motor,0.07382451535259807
Post,27,low_gamma,absolute,left_motor,4.765782779969379e-13
Post,27,low_gamma,relative,left_motor,0.012910917992651656
Post,27,alpha,absolute,right_motor,1.5687812787919687e-11
Post,27,alpha,relative,right_motor,0.5225551269925165
Post,27,beta,absolute,right_motor,2.7259184025183813e-12
Post,27,beta,relative,right_motor,0.09079931385311499
Post,27,low_gamma,absolute,right_motor,3.8885514912993913e-13
Post,27,low_gamma,relative,right_motor,0.012952618353003357
Post,28,alpha,absolute,left_motor,1.8385431978545817e-11
Post,28,alpha,relative,left_motor,0.6210459457553601
Post,28,beta,absolute,left_motor,2.583508371291469e-12
Post,28,beta,relative,left_motor,0.08726895303237284
Post,28,low_gamma,absolute,left_motor,4.533300934377116e-13
Post,28,low_gamma,relative,left_motor,0.015313146677593457
Post,28,alpha,absolute,right_motor,1.8758898527614965e-11
Post,28,alpha,relative,right_motor,0.6764608365005795
Post,28,beta,absolute,right_motor,2.037046992624119e-12
Post,28,beta,relative,right_motor,0.07345753859657453
Post,28,low_gamma,absolute,right_motor,3.840818669058346e-13
Post,28,low_gamma,relative,right_motor,0.013850298331181312
Post,29,alpha,absolute,left_motor,3.321199747398434e-11
Post,29,alpha,relative,left_motor,0.5446770021271629
Post,29,beta,absolute,left_motor,4.3138792583187375e-12
Post,29,beta,relative,left_motor,0.07074765147143425
Post,29,low_gamma,absolute,left_motor,1.2041863743428148e-12
Post,29,low_gamma,relative,left_motor,0.019748665369892202
Post,29,alpha,absolute,right_motor,3.0713243071627276e-11
Post,29,alpha,relative,right_motor,0.5513373487158023
Post,29,beta,absolute,right_motor,3.3236587667570928e-12
Post,29,beta,relative,right_motor,0.059663422980971444
Post,29,low_gamma,absolute,right_motor,6.592998563322067e-13
Post,29,low_gamma,relative,right_motor,0.011835175919103913
Post,30,alpha,absolute,left_motor,1.4512535787922108e-11
Post,30,alpha,relative,left_motor,0.5101599608433888
Post,30,beta,absolute,left_motor,2.9749058397312845e-12
Post,30,beta,relative,left_motor,0.10457702698470868
Post,30,low_gamma,absolute,left_motor,3.5856580926368444e-13
Post,30,low_gamma,relative,left_motor,0.012604683419005055
Post,30,alpha,absolute,right_motor,1.608518813342704e-11
Post,30,alpha,relative,right_motor,0.4966688120391714
Post,30,beta,absolute,right_motor,3.867085863134619e-12
Post,30,beta,relative,right_motor,0.11940556279258993
Post,30,low_gamma,absolute,right_motor,2.832635431777797e-13
Post,30,low_gamma,relative,right_motor,0.0087464421502007
Post,31,alpha,absolute,left_motor,1.5175683227831576e-11
Post,31,alpha,relative,left_motor,0.5124930807711419
Post,31,beta,absolute,left_motor,2.064703675005587e-12
Post,31,beta,relative,left_motor,0.06972643876372664
Post,31,low_gamma,absolute,left_motor,4.952298905875552e-13
Post,31,low_gamma,relative,left_motor,0.01672424816114437
Post,31,alpha,absolute,right_motor,1.6579356899212705e-11
Post,31,alpha,relative,right_motor,0.5701728160218408
Post,31,beta,absolute,right_motor,2.188163380740979e-12
Post,31,beta,relative,right_motor,0.07525209115754068
Post,31,low_gamma,absolute,right_motor,4.1598103472067496e-13
Post,31,low_gamma,relative,right_motor,0.014305806879012856
Post,32,alpha,absolute,left_motor,1.4825407341017583e-11
Post,32,alpha,relative,left_motor,0.4270171126358232
Post,32,beta,absolute,left_motor,2.9695759028673566e-12
Post,32,beta,relative,left_motor,0.08553287600314256
Post,32,low_gamma,absolute,left_motor,4.3224879111578236e-13
Post,32,low_gamma,relative,left_motor,0.012450088316421089
Post,32,alpha,absolute,right_motor,1.3532243474951089e-11
Post,32,alpha,relative,right_motor,0.3383373192126221
Post,32,beta,absolute,right_motor,3.717959000510737e-12
Post,32,beta,relative,right_motor,0.09295755604041031
Post,32,low_gamma,absolute,right_motor,3.800443388817189e-13
