condition,epoch_index,band,channel_a,channel_b,value
Pre,25,beta,F3,FC5,0.43680561835092807
Pre,25,beta,F3,FC1,0.13283299409400082
Pre,25,beta,FC5,FC1,0.3438193872314054
Pre,25,beta,FC5,CP5,0.43477732725217627
Pre,25,beta,FC1,CP5,0.4657378839171092
Pre,25,beta,CP5,P3,0.26680183433358445
Pre,25,beta,P3,O1,0.5707123815522289
Pre,25,beta,CP5,O1,0.4963400680765256
Pre,25,beta,FC1,P3,0.3998114040628368
Pre,25,beta,F4,FC6,0.1510858516560099
Pre,25,beta,F4,FC2,0.2520624310063235
Pre,25,beta,FC6,FC2,0.23885557052968293
Pre,25,beta,FC6,CP6,0.42163822017176866
Pre,25,beta,FC2,CP6,0.10765723746171674
Pre,25,beta,CP6,P4,0.2799518751249692
Pre,25,beta,P4,O2,0.15960979660391164
Pre,25,beta,CP6,O2,0.19805109596925635
Pre,25,beta,FC2,P4,0.10232444987074873
Pre,25,beta,F3,F4,0.37932383074456566
Pre,25,beta,FC5,FC1,0.3438193872314054
Pre,25,beta,FC5,FC6,0.4146935229641316
Pre,25,beta,FC1,FC2,0.11796209461829321
Pre,25,beta,CP5,CP6,0.13424142972822956
Pre,25,beta,P3,P4,0.25891849265818917
Pre,25,beta,O1,O2,0.41658066160870744
Pre,26,beta,F3,FC5,0.4488863901233827
Pre,26,beta,F3,FC1,0.14250397745977433
Pre,26,beta,FC5,FC1,0.16324241404724546
Pre,26,beta,FC5,CP5,0.643360736973176
Pre,26,beta,FC1,CP5,0.5216678222317762
Pre,26,beta,CP5,P3,0.26855770840555027
Pre,26,beta,P3,O1,0.42201408405512486
Pre,26,beta,CP5,O1,0.41462152075654984
Pre,26,beta,FC1,P3,0.36294421614521577
Pre,26,beta,F4,FC6,0.20483342915690037
Pre,26,beta,F4,FC2,0.08624893805508657
Pre,26,beta,FC6,FC2,0.04214836718467509
Pre,26,beta,FC6,CP6,0.34907621750820605
Pre,26,beta,FC2,CP6,0.4025104164718301
Pre,26,beta,CP6,P4,0.32059114955109436
Pre,26,beta,P4,O2,0.03628499777397683
Pre,26,beta,CP6,O2,0.27728744825033297
Pre,26,beta,FC2,P4,0.09114710781814782
Pre,26,beta,F3,F4,0.1837477905112333
Pre,26,beta,FC5,FC1,0.16324241404724546
Pre,26,beta,FC5,FC6,0.21706642270938886
Pre,26,beta,FC1,FC2,0.10451992902660431
Pre,26,beta,CP5,CP6,0.10004691730586586
Pre,26,beta,P3,P4,0.22341726448980906
Pre,26,beta,O1,O2,0.0795276923742974
Pre,27,beta,F3,FC5,0.25740545008483573
Pre,27,beta,F3,FC1,0.014455448408520965
Pre,27,beta,FC5,FC1,0.07136758505427539
Pre,27,beta,FC5,CP5,0.5862103724847435
Pre,27,beta,FC1,CP5,0.2521469369037592
Pre,27,beta,CP5,P3,0.13297303336380067
Pre,27,beta,P3,O1,0.6098518808342451
Pre,27,beta,CP5,O1,0.4457841289874555
Pre,27,beta,FC1,P3,0.48373157201766054
Pre,27,beta,F4,FC6,0.11584898627902347
Pre,27,beta,F4,FC2,0.05416831591998588
Pre,27,beta,FC6,FC2,0.21781657915952546
Pre,27,beta,FC6,CP6,0.2782533701518943
Pre,27,beta,FC2,CP6,0.0038794708760428852
Pre,27,beta,CP6,P4,0.14973121579930668
Pre,27,beta,P4,O2,0.020856096391797044
Pre,27,beta,CP6,O2,0.09596784673309543
Pre,27,beta,FC2,P4,0.23246820776142615
Pre,27,beta,F3,F4,0.352513016828752
Pre,27,beta,FC5,FC1,0.07136758505427539
Pre,27,beta,FC5,FC6,0.2952367415589353
Pre,27,beta,FC1,FC2,0.31182768603754735
Pre,27,beta,CP5,CP6,0.17968360660480454
Pre,27,beta,P3,P4,0.13315034003123738
Pre,27,beta,O1,O2,0.39241283576478436
Pre,28,beta,F3,FC5,0.2848465607978769
Pre,28,beta,F3,FC1,0.17010795629122466
Pre,28,beta,FC5,FC1,0.016720421638634072
Pre,28,beta,FC5,CP5,0.3366054381659386
Pre,28,beta,FC1,CP5,0.0163621759679819
Pre,28,beta,CP5,P3,0.17889424043018706
Pre,28,beta,P3,O1,0.224157255199344
Pre,28,beta,CP5,O1,0.08907380451803326
Pre,28,beta,FC1,P3,0.12017070357653957
Pre,28,beta,F4,FC6,0.03532632661733348
Pre,28,beta,F4,FC2,0.07317939467988918
Pre,28,beta,FC6,FC2,0.13733717773818338
Pre,28,beta,FC6,CP6,0.01682741310004967
Pre,28,beta,FC2,CP6,0.3386134228214611
Pre,28,beta,CP6,P4,0.12878688011746728
Pre,28,beta,P4,O2,0.40949033480916425
Pre,28,beta,CP6,O2,0.39880007894272346
Pre,28,beta,FC2,P4,0.3687501070834809
Pre,28,beta,F3,F4,0.13220111842971097
Pre,28,beta,FC5,FC1,0.016720421638634072
Pre,28,beta,FC5,FC6,0.26336807057220535
Pre,28,beta,FC1,FC2,0.06245044358895833
Pre,28,beta,CP5,CP6,0.34456844226712807
Pre,28,beta,P3,P4,0.12857728500619903
Pre,28,beta,O1,O2,0.09929210285644141
Pre,29,beta,F3,FC5,0.1435532575206086
Pre,29,beta,F3,FC1,0.16533857186968814
Pre,29,beta,FC5,FC1,0.2414990025495851
Pre,29,beta,FC5,CP5,0.13019577047328953
Pre,29,beta,FC1,CP5,0.24717325529289577
Pre,29,beta,CP5,P3,0.5311079874432887
Pre,29,beta,P3,O1,0.23023749182206232
Pre,29,beta,CP5,O1,0.4040117114360936
Pre,29,beta,FC1,P3,0.25305671000766894
Pre,29,beta,F4,FC6,0.32362794852154936
Pre,29,beta,F4,FC2,0.1526946101632491
Pre,29,beta,FC6,FC2,0.18961487881242772
Pre,29,beta,FC6,CP6,0.1990658278545628
Pre,29,beta,FC2,CP6,0.07915317719438102
Pre,29,beta,CP6,P4,0.12040640273919005
Pre,29,beta,P4,O2,0.5608829163286613
Pre,29,beta,CP6,O2,0.3590443698760965
Pre,29,beta,FC2,P4,0.027182150482467228
Pre,29,beta,F3,F4,0.11991837322188457
Pre,29,beta,FC5,FC1,0.2414990025495851
Pre,29,beta,FC5,FC6,0.1709218626454925
Pre,29,beta,FC1,FC2,0.09917480689327035
Pre,29,beta,CP5,CP6,0.13123190025358278
Pre,29,beta,P3,P4,0.5251468002462641
Pre,29,beta,O1,O2,0.3857628341374618
Pre,30,beta,F3,FC5,0.19885588962966189
Pre,30,beta,F3,FC1,0.25245703597751795
Pre,30,beta,FC5,FC1,0.003281184324645661
Pre,30,beta,FC5,CP5,0.3843837938820946
Pre,30,beta,FC1,CP5,0.4430312725111399
Pre,30,beta,CP5,P3,0.009597257752974837
Pre,30,beta,P3,O1,0.36675486541565144
Pre,30,beta,CP5,O1,0.2037496788078639
Pre,30,beta,FC1,P3,0.42360051214836486
Pre,30,beta,F4,FC6,0.03181737971411794
Pre,30,beta,F4,FC2,0.34348711346462957
Pre,30,beta,FC6,FC2,0.21938123886750655
Pre,30,beta,FC6,CP6,0.16677503678574118
Pre,30,beta,FC2,CP6,0.11139887960686128
Pre,30,beta,CP6,P4,0.1470699922982477
Pre,30,beta,P4,O2,0.4228224749547707
Pre,30,beta,CP6,O2,0.003876586416793735
Pre,30,beta,FC2,P4,0.20795341858778746
Pre,30,beta,F3,F4,0.03752792680959965
Pre,30,beta,FC5,FC1,0.003281184324645661
Pre,30,beta,FC5,FC6,0.11652498228907733
Pre,30,beta,FC1,FC2,0.07517219558896703
Pre,30,beta,CP5,CP6,0.13953023403538306
Pre,30,beta,P3,P4,0.29507539460664184
Pre,30,beta,O1,O2,0.12079981136718103
Pre,31,beta,F3,FC5,0.04178055484325694
Pre,31,beta,F3,FC1,0.08934231379229099
Pre,31,beta,FC5,FC1,0.04038676488787378
Pre,31,beta,FC5,CP5,0.09297533627047243
Pre,31,beta,FC1,CP5,0.05518510373872135
Pre,31,beta,CP5,P3,0.007118249709079149
Pre,31,beta,P3,O1,0.31004245426981347
Pre,31,beta,CP5,O1,0.027343284782132497
Pre,31,beta,FC1,P3,0.2990358899445759
Pre,31,beta,F4,FC6,0.042592213887398596
Pre,31,beta,F4,FC2,0.28935683605756835
Pre,31,beta,FC6,FC2,0.18516049959080844
Pre,31,beta,FC6,CP6,0.035788180383075234
Pre,31,beta,FC2,CP6,0.14624443935068046
Pre,31,beta,CP6,P4,0.11720245455822745
Pre,31,beta,P4,O2,0.3151555943515266
Pre,31,beta,CP6,O2,0.040624413744455364
Pre,31,beta,FC2,P4,0.4114656668027412
Pre,31,beta,F3,F4,0.08945899810395747
Pre,31,beta,FC5,FC1,0.04038676488787378
Pre,31,beta,FC5,FC6,0.1419418289918548
Pre,31,beta,FC1,FC2,0.005061465212347565
Pre,31,beta,CP5,CP6,0.024506296041325478
Pre,31,beta,P3,P4,0.15836255011609018
Pre,31,beta,O1,O2,0.128860120796839
Pre,32,beta,F3,FC5,0.0792318125698429
Pre,32,beta,F3,FC1,0.17197164435037654
Pre,32,beta,FC5,FC1,0.05725205306435358
Pre,32,beta,FC5,CP5,0.09500693749325032
Pre,32,beta,FC1,CP5,0.3293317153105049
Pre,32,beta,CP5,P3,0.06535248632296171
Pre,32,beta,P3,O1,0.2838902300474014
Pre,32,beta,CP5,O1,0.0902981674754394
Pre,32,beta,FC1,P3,0.2557032297056829
Pre,32,beta,F4,FC6,0.06902766442229413
Pre,32,beta,F4,FC2,0.13363783603640303
Pre,32,beta,FC6,FC2,0.06210527491813951
Pre,32,beta,FC6,CP6,0.22773579199566368
Pre,32,beta,FC2,CP6,0.19415612235033608
Pre,32,beta,CP6,P4,0.0011083622945844435
Pre,32,beta,P4,O2,0.5246783543750632
Pre,32,beta,CP6,O2,0.23622943427727455
Pre,32,beta,FC2,P4,0.36261940890052796
Pre,32,beta,F3,F4,0.05545027714941227
Pre,32,beta,FC5,FC1,0.05725205306435358
Pre,32,beta,FC5,FC6,0.07039918261274526
Pre,32,beta,FC1,FC2,0.014252467396286656
Pre,32,beta,CP5,CP6,0.040525325301418315
Pre,32,beta,P3,P4,0.08237619629164819
Pre,32,beta,O1,O2,0.14004764561438826
Pre,33,beta,F3,FC5,0.191081519925929
Pre,33,beta,F3,FC1,0.07680117249212218
Pre,33,beta,FC5,FC1,0.21099143709720472
Pre,33,beta,FC5,CP5,0.02792883252341598
Pre,33,beta,FC1,CP5,0.03101237641419522
Pre,33,beta,CP5,P3,0.24086737933285138
Pre,33,beta,P3,O1,0.40759106749308677
Pre,33,beta,CP5,O1,0.11888248476976747
Pre,33,beta,FC1,P3,0.1923112494774138
Pre,33,beta,F4,FC6,0.08081932798133434
Pre,33,beta,F4,FC2,0.034263001741462414
Pre,33,beta,FC6,FC2,0.09647919595831804
Pre,33,beta,FC6,CP6,0.2752904506414361
Pre,33,beta,FC2,CP6,0.3783079909277251
Pre,33,beta,CP6,P4,0.3261401240267052
Pre,33,beta,P4,O2,0.5441115037552947
Pre,33,beta,CP6,O2,0.5308977541802494
Pre,33,beta,FC2,P4,0.43372693230469317
Pre,33,beta,F3,F4,0.14914810265921122
Pre,33,beta,FC5,FC1,0.21099143709720472
Pre,33,beta,FC5,FC6,0.18709950937641742
Pre,33,beta,FC1,FC2,0.16643414488502534
Pre,33,beta,CP5,CP6,0.12205996561176037
Pre,33,beta,P3,P4,0.43427212451127756
Pre,33,beta,O1,O2,0.20420941837774675
Pre,34,beta,F3,FC5,0.05100072536123026
Pre,34,beta,F3,FC1,0.34444287604037704
Pre,34,beta,FC5,FC1,0.24525372961203562
Pre,34,beta,FC5,CP5,0.28889223743471104
Pre,34,beta,FC1,CP5,0.36702012184716704
Pre,34,beta,CP5,P3,0.08607073370606835
Pre,34,beta,P3,O1,0.5081574396504832
Pre,34,beta,CP5,O1,0.25555128262053245
Pre,34,beta,FC1,P3,0.5159131382677261
Pre,34,beta,F4,FC6,0.2917544151540556
Pre,34,beta,F4,FC2,0.21647952306781237
Pre,34,beta,FC6,FC2,0.06944772802956754
Pre,34,beta,FC6,CP6,0.15863873174793117
Pre,34,beta,FC2,CP6,0.1379263156178561
Pre,34,beta,CP6,P4,0.2801285725372838
Pre,34,beta,P4,O2,0.392100712216703
Pre,34,beta,CP6,O2,0.1730749647135481
Pre,34,beta,FC2,P4,0.0727534695424948
Pre,34,beta,F3,F4,0.13993584140729695
Pre,34,beta,FC5,FC1,0.24525372961203562
Pre,34,beta,FC5,FC6,0.1710689400464926
Pre,34,beta,FC1,FC2,0.21005452698173863
Pre,34,beta,CP5,CP6,0.12244029669425043
Pre,34,beta,P3,P4,0.15262012875390973
Pre,34,beta,O1,O2,0.10141279546079733
Pre,35,beta,F3,FC5,0.025860934646271528
Pre,35,beta,F3,FC1,0.34043789233599064
Pre,35,beta,FC5,FC1,0.2712092371728817
Pre,35,beta,FC5,CP5,0.05621771745331142
Pre,35,beta,FC1,CP5,0.05607398224787223
Pre,35,beta,CP5,P3,0.12106603221627919
Pre,35,beta,P3,O1,0.4913258231538611
Pre,35,beta,CP5,O1,0.023836060618648597
Pre,35,beta,FC1,P3,0.14357089210549082
Pre,35,beta,F4,FC6,0.04868945992901961
Pre,35,beta,F4,FC2,0.019128797989534593
Pre,35,beta,FC6,FC2,0.04974339063723592
Pre,35,beta,FC6,CP6,0.1466349980161923
Pre,35,beta,FC2,CP6,0.3874768187336539
Pre,35,beta,CP6,P4,0.1295508261529077
Pre,35,beta,P4,O2,0.7061586364955649
Pre,35,beta,CP6,O2,0.38818828592516397
Pre,35,beta,FC2,P4,0.34515006769160295
Pre,35,beta,F3,F4,0.35361339488406385
Pre,35,beta,FC5,FC1,0.2712092371728817
Pre,35,beta,FC5,FC6,0.11237024734749106
Pre,35,beta,FC1,FC2,0.26752318938128494
Pre,35,beta,CP5,CP6,0.0010808760238617122
Pre,35,beta,P3,P4,0.16512533836081822
Pre,35,beta,O1,O2,0.14357540712743488
Pre,36,beta,F3,FC5,0.08185996325468213
Pre,36,beta,F3,FC1,0.3104504189309602
Pre,36,beta,FC5,FC1,0.2778712488757469
Pre,36,beta,FC5,CP5,0.05335859708651407
Pre,36,beta,FC1,CP5,0.18760819579724639
Pre,36,beta,CP5,P3,0.18524428830613898
Pre,36,beta,P3,O1,0.13820271296560208
Pre,36,beta,CP5,O1,0.25180051915915136
Pre,36,beta,FC1,P3,0.1444898470984372
Pre,36,beta,F4,FC6,0.05884659809130352
Pre,36,beta,F4,FC2,0.0043342975208136335
Pre,36,beta,FC6,FC2,0.15143688078073553
Pre,36,beta,FC6,CP6,0.036937403938251956
Pre,36,beta,FC2,CP6,0.48456121333185204
Pre,36,beta,CP6,P4,0.25417447880991995
Pre,36,beta,P4,O2,0.4631383596312395
Pre,36,beta,CP6,O2,0.4141636621956711
Pre,36,beta,FC2,P4,0.3112892116866044
Pre,36,beta,F3,F4,0.15176540780591752
Pre,36,beta,FC5,FC1,0.2778712488757469
Pre,36,beta,FC5,FC6,0.11910345467871318
Pre,36,beta,FC1,FC2,0.3797182463797162
Pre,36,beta,CP5,CP6,0.04783330957589859
Pre,36,beta,P3,P4,0.2326659982647778
Pre,36,beta,O1,O2,0.15979785902568283
Pre,37,beta,F3,FC5,0.08762216670550135
Pre,37,beta,F3,FC1,0.038029312020915244
Pre,37,beta,FC5,FC1,0.13773150871697784
Pre,37,beta,FC5,CP5,0.3544431019182485
Pre,37,beta,FC1,CP5,0.3184005798123883
Pre,37,beta,CP5,P3,0.09391925490042709
Pre,37,beta,P3,O1,0.4682634735032768
Pre,37,beta,CP5,O1,0.3469274910581763
Pre,37,beta,FC1,P3,0.20885109408564073
Pre,37,beta,F4,FC6,0.1319338518923777
Pre,37,beta,F4,FC2,0.2932657832881595
Pre,37,beta,FC6,FC2,0.030121392622284606
Pre,37,beta,FC6,CP6,0.494237321128735
Pre,37,beta,FC2,CP6,0.5899714274743015
Pre,37,beta,CP6,P4,0.2952970721509211
Pre,37,beta,P4,O2,0.37858715169478135
Pre,37,beta,CP6,O2,0.4230691938492474
Pre,37,beta,FC2,P4,0.2781937164209277
Pre,37,beta,F3,F4,0.2123411058201275
Pre,37,beta,FC5,FC1,0.13773150871697784
Pre,37,beta,FC5,FC6,0.06535195806395047
Pre,37,beta,FC1,FC2,0.03120111033290427
Pre,37,beta,CP5,CP6,0.2214178231553574
Pre,37,beta,P3,P4,0.13816042619131758
Pre,37,beta,O1,O2,0.033622458999814926
Pre,38,beta,F3,FC5,0.29995129877485893
Pre,38,beta,F3,FC1,0.5236111450547657
Pre,38,beta,FC5,FC1,0.3952791574742505
Pre,38,beta,FC5,CP5,0.5929223271883893
Pre,38,beta,FC1,CP5,0.10371767880589342
Pre,38,beta,CP5,P3,0.2966883244515707
Pre,38,beta,P3,O1,0.15341252624690302
Pre,38,beta,CP5,O1,0.07333590872031792
Pre,38,beta,FC1,P3,0.44163431580478446
Pre,38,beta,F4,FC6,0.26501465569883587
Pre,38,beta,F4,FC2,0.45189098210282924
Pre,38,beta,FC6,FC2,0.41302912471490294
Pre,38,beta,FC6,CP6,0.14237567629728298
Pre,38,beta,FC2,CP6,0.25113749163049254
Pre,38,beta,CP6,P4,0.2801446866500013
Pre,38,beta,P4,O2,0.4402987609415452
Pre,38,beta,CP6,O2,0.4070865358513838
Pre,38,beta,FC2,P4,0.2560980198719859
Pre,38,beta,F3,F4,0.1701439433968342
Pre,38,beta,FC5,FC1,0.3952791574742505
Pre,38,beta,FC5,FC6,0.17860972839728295
Pre,38,beta,FC1,FC2,0.1807326891222236
Pre,38,beta,CP5,CP6,0.2131268494418994
Pre,38,beta,P3,P4,0.46636763991254293
Pre,38,beta,O1,O2,0.13895110413870804
Pre,39,beta,F3,FC5,0.06739174884712401
Pre,39,beta,F3,FC1,0.30275080247306196
Pre,39,beta,FC5,FC1,0.39596552383823386
Pre,39,beta,FC5,CP5,0.2588601247760039
Pre,39,beta,FC1,CP5,0.01864790713891308
Pre,39,beta,CP5,P3,0.17524481583366128
Pre,39,beta,P3,O1,0.21768810514802867
Pre,39,beta,CP5,O1,0.1266690112141231
Pre,39,beta,FC1,P3,0.18695998894835628
Pre,39,beta,F4,FC6,0.4441736649922413
Pre,39,beta,F4,FC2,0.2499871193861455
Pre,39,beta,FC6,FC2,0.49019638749338706
Pre,39,beta,FC6,CP6,0.323238602826154
Pre,39,beta,FC2,CP6,0.013310608014562117
Pre,39,beta,CP6,P4,0.11192429471240967
Pre,39,beta,P4,O2,0.02642983044140732
Pre,39,beta,CP6,O2,0.0037670163059357205
Pre,39,beta,FC2,P4,0.1719605985748373
Pre,39,beta,F3,F4,0.20573792713235337
Pre,39,beta,FC5,FC1,0.39596552383823386
Pre,39,beta,FC5,FC6,0.15131707571974562
