condition,epoch_index,band,summary_type,value
Pre,23,low_gamma,within_left,0.13613271418826925
Pre,23,low_gamma,within_right,0.1852988274397628
Pre,23,low_gamma,interhemispheric,0.16303812990324684
Pre,23,low_gamma,anterior_posterior,0.1596112299454195
Pre,24,low_gamma,within_left,0.08933732422288806
Pre,24,low_gamma,within_right,0.16015082332682565
Pre,24,low_gamma,interhemispheric,0.09878938714421702
Pre,24,low_gamma,anterior_posterior,0.10247955817158919
Pre,25,low_gamma,within_left,0.1193075168015184
Pre,25,low_gamma,within_right,0.13955838567446405
Pre,25,low_gamma,interhemispheric,0.1264188195480484
Pre,25,low_gamma,anterior_posterior,0.1253959798514825
Pre,26,low_gamma,within_left,0.13928166791492488
Pre,26,low_gamma,within_right,0.1582092050722172
Pre,26,low_gamma,interhemispheric,0.10712190352258442
Pre,26,low_gamma,anterior_posterior,0.14967620423833888
Pre,27,low_gamma,within_left,0.07076330742005989
Pre,27,low_gamma,within_right,0.10141834008651769
Pre,27,low_gamma,interhemispheric,0.05542771764193042
Pre,27,low_gamma,anterior_posterior,0.1402637036178125
Pre,28,low_gamma,within_left,0.0990627101394979
Pre,28,low_gamma,within_right,0.09963992227763116
Pre,28,low_gamma,interhemispheric,0.10048771612247025
Pre,28,low_gamma,anterior_posterior,0.11284909037728161
Pre,29,low_gamma,within_left,0.17957255512998221
Pre,29,low_gamma,within_right,0.16143286584795286
Pre,29,low_gamma,interhemispheric,0.09194251296687062
Pre,29,low_gamma,anterior_posterior,0.21916211939526534
Pre,30,low_gamma,within_left,0.21094713350114172
Pre,30,low_gamma,within_right,0.18745631191190987
Pre,30,low_gamma,interhemispheric,0.15270960533673741
Pre,30,low_gamma,anterior_posterior,0.22481450060894564
Pre,31,low_gamma,within_left,0.13159600709963873
Pre,31,low_gamma,within_right,0.11683423644394668
Pre,31,low_gamma,interhemispheric,0.1396731652041525
Pre,31,low_gamma,anterior_posterior,0.11807268339233404
Pre,32,low_gamma,within_left,0.1415846798671429
Pre,32,low_gamma,within_right,0.10206657146490404
Pre,32,low_gamma,interhemispheric,0.15265037271435453
Pre,32,low_gamma,anterior_posterior,0.13523241974879394
Pre,33,low_gamma,within_left,0.1439789392976409
Pre,33,low_gamma,within_right,0.15409513379246073
Pre,33,low_gamma,interhemispheric,0.15986476074152833
Pre,33,low_gamma,anterior_posterior,0.13433498094322338
Pre,34,low_gamma,within_left,0.11586120079409795
Pre,34,low_gamma,within_right,0.15512472016906276
Pre,34,low_gamma,interhemispheric,0.053230765296888326
Pre,34,low_gamma,anterior_posterior,0.1377547146788675
Pre,35,low_gamma,within_left,0.07291362306645996
Pre,35,low_gamma,within_right,0.12775763505808674
Pre,35,low_gamma,interhemispheric,0.0943914846646995
Pre,35,low_gamma,anterior_posterior,0.10104029706927523
Pre,36,low_gamma,within_left,0.12093022083891526
Pre,36,low_gamma,within_right,0.14139909058501782
Pre,36,low_gamma,interhemispheric,0.12375044748611906
Pre,36,low_gamma,anterior_posterior,0.1334299558359875
Pre,37,low_gamma,within_left,0.11446446115770546
Pre,37,low_gamma,within_right,0.11514728162765375
Pre,37,low_gamma,interhemispheric,0.1063133272723595
Pre,37,low_gamma,anterior_posterior,0.1342138596234424
Pre,38,low_gamma,within_left,0.1152724008853472
Pre,38,low_gamma,within_right,0.1430895048489754
Pre,38,low_gamma,interhemispheric,0.2118870553616381
Pre,38,low_gamma,anterior_posterior,0.13098543375182628
Pre,39,low_gamma,within_left,0.11520165529866845
Pre,39,low_gamma,within_right,0.11218394552639391
Pre,39,low_gamma,interhemispheric,0.15163258429360435
Pre,39,low_gamma,anterior_posterior,0.13720932816952616
Pre,40,low_gamma,within_left,0.10346951911017645
Pre,40,low_gamma,within_right,0.11805620518263038
Pre,40,low_gamma,interhemispheric,0.07092317668292465
Pre,40,low_gamma,anterior_posterior,0.11442178362593397
Pre,41,low_gamma,within_left,0.12875868768511858
Pre,41,low_gamma,within_right,0.15788517901322635
Pre,41,low_gamma,interhemispheric,0.13692522120019882
Pre,41,low_gamma,anterior_posterior,0.149797290339036
Pre,42,low_gamma,within_left,0.1563912180310114
Pre,42,low_gamma,within_right,0.14207144808710687
Pre,42,low_gamma,interhemispheric,0.1398160288475718
Pre,42,low_gamma,anterior_posterior,0.13749533918317247
Pre,43,low_gamma,within_left,0.13315297135071286
Pre,43,low_gamma,within_right,0.14640682156653367
Pre,43,low_gamma,interhemispheric,0.1186598601877072
Pre,43,low_gamma,anterior_posterior,0.15097597833218532
Pre,44,low_gamma,within_left,0.0938644695969936
Pre,44,low_gamma,within_right,0.11128295973585134
Pre,44,low_gamma,interhemispheric,0.17934515131603065
Pre,44,low_gamma,anterior_posterior,0.12122586802887075
Pre,45,low_gamma,within_left,0.16037769230090068
Pre,45,low_gamma,within_right,0.27363195868231477
Pre,45,low_gamma,interhemispheric,0.22266246456478445
Pre,45,low_gamma,anterior_posterior,0.20666282414154244
Pre,46,low_gamma,within_left,0.13683001632293548
Pre,46,low_gamma,within_right,0.12431434995443061
Pre,46,low_gamma,interhemispheric,0.14155311916727958
Pre,46,low_gamma,anterior_posterior,0.13280826338170412
Pre,47,low_gamma,within_left,0.11896137621473994
Pre,47,low_gamma,within_right,0.14088430030664972
Pre,47,low_gamma,interhemispheric,0.09909170394442486
Pre,47,low_gamma,anterior_posterior,0.13940994389337885
Pre,48,low_gamma,within_left,0.1401080887480886
Pre,48,low_gamma,within_right,0.14364252445983036
Pre,48,low_gamma,interhemispheric,0.0642383638870084
Pre,48,low_gamma,anterior_posterior,0.11601744345561937
Pre,49,low_gamma,within_left,0.140205173998118
Pre,49,low_gamma,within_right,0.10036247026695264
Pre,49,low_gamma,interhemispheric,0.09205837005186503
Pre,49,low_gamma,anterior_posterior,0.11674868771872363
Pre,50,low_gamma,within_left,0.1323651510800493
Pre,50,low_gamma,within_right,0.11563868193688176
Pre,50,low_gamma,interhemispheric,0.07192875925281708
Pre,50,low_gamma,anterior_posterior,0.13412265274783305
Pre,51,low_gamma,within_left,0.13188946096267057
Pre,51,low_gamma,within_right,0.13030837874154957
Pre,51,low_gamma,interhemispheric,0.12778180142702614
Pre,51,low_gamma,anterior_posterior,0.11923143577580492
Pre,52,low_gamma,within_left,0.1542410979221772
Pre,52,low_gamma,within_right,0.1479139239461096
Pre,52,low_gamma,interhemispheric,0.09831564695091906
Pre,52,low_gamma,anterior_posterior,0.1601125461869113
Pre,53,low_gamma,within_left,0.1522039646223242
Pre,53,low_gamma,within_right,0.09978417846752788
Pre,53,low_gamma,interhemispheric,0.11041624991572054
Pre,53,low_gamma,anterior_posterior,0.13107812640179275
Pre,54,low_gamma,within_left,0.12369489213401198
Pre,54,low_gamma,within_right,0.2555178774461743
Pre,54,low_gamma,interhemispheric,0.08426851958915323
Pre,54,low_gamma,anterior_posterior,0.17839375965857943
Pre,55,low_gamma,within_left,0.14019735455116017
Pre,55,low_gamma,within_right,0.2055605120920136
Pre,55,low_gamma,interhemispheric,0.07830114579900596
Pre,55,low_gamma,anterior_posterior,0.1458446777862971
Pre,56,low_gamma,within_left,0.06431686209339765
Pre,56,low_gamma,within_right,0.10881584381443597
Pre,56,low_gamma,interhemispheric,0.0886961381441076
Pre,56,low_gamma,anterior_posterior,0.11099253422028091
Pre,57,low_gamma,within_left,0.12943595381199755
Pre,57,low_gamma,within_right,0.145573246796217
Pre,57,low_gamma,interhemispheric,0.1624199638333484
Pre,57,low_gamma,anterior_posterior,0.1475149209344653
Pre,58,low_gamma,within_left,0.11199863037775915
Pre,58,low_gamma,within_right,0.15589037600861605
Pre,58,low_gamma,interhemispheric,0.12732158033667781
Pre,58,low_gamma,anterior_posterior,0.14758887691709055
Pre,59,low_gamma,within_left,0.12896193170499914
Pre,59,low_gamma,within_right,0.19328909494432855
Pre,59,low_gamma,interhemispheric,0.13578074053588893
Pre,59,low_gamma,anterior_posterior,0.14694086120083397
Pre,60,low_gamma,within_left,0.12365693208008093
Pre,60,low_gamma,within_right,0.15354669471026836
Pre,60,low_gamma,interhemispheric,0.14742792773523483
Pre,60,low_gamma,anterior_posterior,0.15824257842102243
Pre,61,low_gamma,within_left,0.17099000355845478
Pre,61,low_gamma,within_right,0.15793438710270682
Pre,61,low_gamma,interhemispheric,0.15605044705402563
Pre,61,low_gamma,anterior_posterior,0.12506742296887186
Pre,62,low_gamma,within_left,0.15443662387253518
Pre,62,low_gamma,within_right,0.11612186936171823
Pre,62,low_gamma,interhemispheric,0.06721820607773692
Pre,62,low_gamma,anterior_posterior,0.1340839312662133
Pre,63,low_gamma,within_left,0.1162331723161721
Pre,63,low_gamma,within_right,0.11198210017937828
Pre,63,low_gamma,interhemispheric,0.1083489010787511
Pre,63,low_gamma,anterior_posterior,0.10426724741874965
Pre,64,low_gamma,within_left,0.1139558794999599
Pre,64,low_gamma,within_right,0.1588026418812238
Pre,64,low_gamma,interhemispheric,0.1117769782793554
Pre,64,low_gamma,anterior_posterior,0.11365505134270354
Pre,65,low_gamma,within_left,0.15475519048220138
Pre,65,low_gamma,within_right,0.12890957418527468
Pre,65,low_gamma,interhemispheric,0.10358640764936579
Pre,65,low_gamma,anterior_posterior,0.16779977136567056
Pre,66,low_gamma,within_left,0.11936904331588681
Pre,66,low_gamma,within_right,0.10807055089498314
Pre,66,low_gamma,interhemispheric,0.09816411381816688
Pre,66,low_gamma,anterior_posterior,0.12679121460880224
Pre,67,low_gamma,within_left,0.1392004711648394
Pre,67,low_gamma,within_right,0.11782784082522912
Pre,67,low_gamma,interhemispheric,0.22213144285166878
Pre,67,low_gamma,anterior_posterior,0.147318688233551
Pre,68,low_gamma,within_left,0.20583295135724308
Pre,68,low_gamma,within_right,0.1458394295501892
Pre,68,low_gamma,interhemispheric,0.11768048051218427
Pre,68,low_gamma,anterior_posterior,0.16952230424440765
Pre,69,low_gamma,within_left,0.1651555323009296
Pre,69,low_gamma,within_right,0.10441010792351373
Pre,69,low_gamma,interhemispheric,0.11668955112516523
Pre,69,low_gamma,anterior_posterior,0.13016022854534046
Pre,70,low_gamma,within_left,0.15468228090628333
Pre,70,low_gamma,within_right,0.10596294923015664
Pre,70,low_gamma,interhemispheric,0.1163689308411069
Pre,70,low_gamma,anterior_posterior,0.14158687833736996
Pre,71,low_gamma,within_left,0.11448224349522014
Pre,71,low_gamma,within_right,0.13997651105456796
Pre,71,low_gamma,interhemispheric,0.10911610149657415
Pre,71,low_gamma,anterior_posterior,0.13881113520155858
Pre,72,low_gamma,within_left,0.18570824809829264
Pre,72,low_gamma,within_right,0.14585771901961456
Pre,72,low_gamma,interhemispheric,0.14298295893251142
Pre,72,low_gamma,anterior_posterior,0.12276428869750385
Pre,73,low_gamma,within_left,0.12046693520270906
Pre,73,low_gamma,within_right,0.200454714429206
Pre,73,low_gamma,interhemispheric,0.09532449528357534
Pre,73,low_gamma,anterior_posterior,0.15482476879185442
Pre,74,low_gamma,within_left,0.07795686019017022
Pre,74,low_gamma,within_right,0.08105965119893438
Pre,74,low_gamma,interhemispheric,0.11701516137603478
Pre,74,low_gamma,anterior_posterior,0.09782686829130965
Pre,75,low_gamma,within_left,0.17708391799590423
Pre,75,low_gamma,within_right,0.11177137054138334
Pre,75,low_gamma,interhemispheric,0.09008214883600378
Pre,75,low_gamma,anterior_posterior,0.132538727900455
Pre,76,low_gamma,within_left,0.19977572046761907
Pre,76,low_gamma,within_right,0.15625271637778954
Pre,76,low_gamma,interhemispheric,0.21295960411924197
Pre,76,low_gamma,anterior_posterior,0.16726325213318505
Pre,77,low_gamma,within_left,0.20538376856394397
Pre,77,low_gamma,within_right,0.17328643209245556
Pre,77,low_gamma,interhemispheric,0.26517674290485277
Pre,77,low_gamma,anterior_posterior,0.1963583446034231
Pre,78,low_gamma,within_left,0.08878233236876593
Pre,78,low_gamma,within_right,0.16131075069770404
Pre,78,low_gamma,interhemispheric,0.13173270860451453
Pre,78,low_gamma,anterior_posterior,0.1289600876261574
Pre,79,low_gamma,within_left,0.14698242976291037
Pre,79,low_gamma,within_right,0.18676431404279767
Pre,79,low_gamma,interhemispheric,0.2041660233945736
Pre,79,low_gamma,anterior_posterior,0.14946435701264338
Pre,80,low_gamma,within_left,0.20530110407159557
Pre,80,low_gamma,within_right,0.1172241970820133
Pre,80,low_gamma,interhemispheric,0.20627073805661636
Pre,80,low_gamma,anterior_posterior,0.14867348869551525
Pre,81,low_gamma,within_left,0.1807275693890117
Pre,81,low_gamma,within_right,0.1015182996110289
Pre,81,low_gamma,interhemispheric,0.12953936021845364
Pre,81,low_gamma,anterior_posterior,0.14727195001165205
Pre,82,low_gamma,within_left,0.20411048613255228
Pre,82,low_gamma,within_right,0.16688941657319184
Pre,82,low_gamma,interhemispheric,0.13948901066717975
Pre,82,low_gamma,anterior_posterior,0.1958691932056988
Pre,83,low_gamma,within_left,0.17809161894683986
Pre,83,low_gamma,within_right,0.13495767710176326
Pre,83,low_gamma,interhemispheric,0.09328496771093948
Pre,83,low_gamma,anterior_posterior,0.1425197849933972
Pre,84,low_gamma,within_left,0.13553768234502145
Pre,84,low_gamma,within_right,0.13050399329576445
Pre,84,low_gamma,interhemispheric,0.13701585464081753
Pre,84,low_gamma,anterior_posterior,0.14170399463730762
Pre,85,low_gamma,within_left,0.12432498260757
Pre,85,low_gamma,within_right,0.13703639524433958
Pre,85,low_gamma,interhemispheric,0.08895153761951391
Pre,85,low_gamma,anterior_posterior,0.11106769029683478
Pre,86,low_gamma,within_left,0.11033435510422489
Pre,86,low_gamma,within_right,0.2577984516510576
Pre,86,low_gamma,interhemispheric,0.15055589689894264
Pre,86,low_gamma,anterior_posterior,0.179435105301455
Pre,87,low_gamma,within_left,0.182264386155223
Pre,87,low_gamma,within_right,0.17942055622286768
Pre,87,low_gamma,interhemispheric,0.17821991931024497
Pre,87,low_gamma,anterior_posterior,0.18585315067794433
Post,0,theta,within_left,0.08481984049196058
Post,0,theta,within_right,0.14463268645190036
Post,0,theta,interhemispheric,0.1540528694152006
Post,0,theta,anterior_posterior,0.15066817271108865
Post,1,theta,within_left,0.3116068778123051
Post,1,theta,within_right,0.20325710039842593
Post,1,theta,interhemispheric,0.24309915299398088
Post,1,theta,anterior_posterior,0.21661014348300892
Post,2,theta,within_left,0.17135907213093846
Post,2,theta,within_right,0.27734514330443616
Post,2,theta,interhemispheric,0.3654744593483157
Post,2,theta,anterior_posterior,0.21952109472579456
Post,3,theta,within_left,0.23599536676714214
Post,3,theta,within_right,0.3420309068654622
Post,3,theta,interhemispheric,0.2656293739591366
Post,3,theta,anterior_posterior,0.28160764720819154
Post,4,theta,within_left,0.33151530524538664
Post,4,theta,within_right,0.24577931579634094
Post,4,theta,interhemispheric,0.2892454668048388
Post,4,theta,anterior_posterior,0.25418476897595516
Post,5,theta,within_left,0.30230101913486845
Post,5,theta,within_right,0.22587402893672429
Post,5,theta,interhemispheric,0.20559972593026324
Post,5,theta,anterior_posterior,0.24507817686815223
Post,6,theta,within_left,0.26879334370762675
Post,6,theta,within_right,0.28993631188130514
Post,6,theta,interhemispheric,0.22811851965248867
Post,6,theta,anterior_posterior,0.2152083430820174
Post,7,theta,within_left,0.22622606247971785
Post,7,theta,within_right,0.20984141413837096
Post,7,theta,interhemispheric,0.36321055842246014
Post,7,theta,anterior_posterior,0.25295396025334527
Post,8,theta,within_left,0.20205891013983962
Post,8,theta,within_right,0.19261623872686523
Post,8,theta,interhemispheric,0.16104738949958367
Post,8,theta,anterior_posterior,0.18417196791995336
Post,9,theta,within_left,0.2423210295960931
Post,9,theta,within_right,0.3780210449594738
Post,9,theta,interhemispheric,0.3479443985115753
Post,9,theta,anterior_posterior,0.26451414517536115
Post,10,theta,within_left,0.39242002590529107
Post,10,theta,within_right,0.30545191530041893
Post,10,theta,interhemispheric,0.293497321652962
Post,10,theta,anterior_posterior,0.33561180392248846
Post,11,theta,within_left,0.29613978539818026
Post,11,theta,within_right,0.42124000398225275
Post,11,theta,interhemispheric,0.44579971631867615
Post,11,theta,anterior_posterior,0.37750800634672194
Post,12,theta,within_left,0.4334462834564045
Post,12,theta,within_right,0.18428049663435506
Post,12,theta,interhemispheric,0.17749663110329625
Post,12,theta,anterior_posterior,0.24405221108946723
Post,13,theta,within_left,0.2866596398596853
Post,13,theta,within_right,0.2518715402382257
Post,13,theta,interhemispheric,0.30451170376225284
Post,13,theta,anterior_posterior,0.2887352936156804
Post,14,theta,within_left,0.25152493770332385
Post,14,theta,within_right,0.284178754141604
Post,14,theta,interhemispheric,0.21815779561913662
Post,14,theta,anterior_posterior,0.2985345305503136
Post,15,theta,within_left,0.5896779331115366
Post,15,theta,within_right,0.4117921448318944
Post,15,theta,interhemispheric,0.4795046844013114
Post,15,theta,anterior_posterior,0.44299326541020917
Post,16,theta,within_left,0.1392696406504035
Post,16,theta,within_right,0.16405353835993683
Post,16,theta,interhemispheric,0.36086043351092556
Post,16,theta,anterior_posterior,0.2416655414160349
Post,17,theta,within_left,0.22935249740015523
Post,17,theta,within_right,0.23641789537568803
Post,17,theta,interhemispheric,0.2380232267181348
Post,17,theta,anterior_posterior,0.27494718368614823
Post,18,theta,within_left,0.20998254721794227
Post,18,theta,within_right,0.2148985045420659
Post,18,theta,interhemispheric,0.21346355007895787
Post,18,theta,anterior_posterior,0.19972217998021027
Post,19,theta,within_left,0.20170774649601017
Post,19,theta,within_right,0.274848783978616
Post,19,theta,interhemispheric,0.1917222520125789
Post,19,theta,anterior_posterior,0.24101383940464738
Post,20,theta,within_left,0.1921906828879531
Post,20,theta,within_right,0.2720386421054524
Post,20,theta,interhemispheric,0.18411364243676323
Post,20,theta,anterior_posterior,0.2440090383896648
Post,21,theta,within_left,0.1988368703295057
Post,21,theta,within_right,0.31274617670169896
Post,21,theta,interhemispheric,0.3673751471380546
Post,21,theta,anterior_posterior,0.31337014862370216
Post,22,theta,within_left,0.33997546833290015
Post,22,theta,within_right,0.44044503750682645
Post,22,theta,interhemispheric,0.4441337932604082
Post,22,theta,anterior_posterior,0.39857995472971897
Post,23,theta,within_left,0.16492975107468968
Post,23,theta,within_right,0.26262802158154913
Post,23,theta,interhemispheric,0.12371702329758123
Post,23,theta,anterior_posterior,0.19968118300770565
Post,24,theta,within_left,0.235333540055096
Post,24,theta,within_right,0.2951059102543882
Post,24,theta,interhemispheric,0.23058262077937985
Post,24,theta,anterior_posterior,0.21092444114789557
Post,25,theta,within_left,0.4004064374960585
Post,25,theta,within_right,0.36519377418900884
Post,25,theta,interhemispheric,0.45169147584987684
Post,25,theta,anterior_posterior,0.3456002463831817
Post,26,theta,within_left,0.22753107279120868
Post,26,theta,within_right,0.22895918095032275
Post,26,theta,interhemispheric,0.12226764099986959
Post,26,theta,anterior_posterior,0.2600984604554623
Post,27,theta,within_left,0.2239988984505318
Post,27,theta,within_right,0.25910980987983606
Post,27,theta,interhemispheric,0.34857855704318347
Post,27,theta,anterior_posterior,0.22266253537426253
Post,28,theta,within_left,0.20466898995316496
Post,28,theta,within_right,0.35834624748135313
Post,28,theta,interhemispheric,0.32960354148995363
Post,28,theta,anterior_posterior,0.2632093692669243
Post,29,theta,within_left,0.21679198465042346
Post,29,theta,within_right,0.2731618723767891
Post,29,theta,interhemispheric,0.30428334375888183
Post,29,theta,anterior_posterior,0.2257032400552236
Post,30,theta,within_left,0.38271577565602405
Post,30,theta,within_right,0.28124845816441424
Post,30,theta,interhemispheric,0.23315298249113456
Post,30,theta,anterior_posterior,0.3088883852500805
Post,31,theta,within_left,0.3443752185006249
Post,31,theta,within_right,0.21163727344308755
Post,31,theta,interhemispheric,0.1744940454119158
Post,31,theta,anterior_posterior,0.21555809807828383
Post,32,theta,within_left,0.29217280336422957
Post,32,theta,within_right,0.39492853107200965
Post,32,theta,interhemispheric,0.417247346867915
Post,32,theta,anterior_posterior,0.30206086901716617
Post,33,theta,within_left,0.3091631062697967
Post,33,theta,within_right,0.32705558929381573
Post,33,theta,interhemispheric,0.31082420488447554
Post,33,theta,anterior_posterior,0.27279645457601126
Post,34,theta,within_left,0.2594558192105575
Post,34,theta,within_right,0.2558181621753203
Post,34,theta,interhemispheric,0.2500410363112263
Post,34,theta,anterior_posterior,0.2533775088945841
Post,35,theta,within_left,0.31219389683557935
Post,35,theta,within_right,0.28740579556548945
Post,35,theta,interhemispheric,0.2478224798697863
Post,35,theta,anterior_posterior,0.30715397659760174
Post,36,theta,within_left,0.3209911365619623
Post,36,theta,within_right,0.34580471786276296
Post,36,theta,interhemispheric,0.2624651441015507
Post,36,theta,anterior_posterior,0.3714531255552973
Post,37,theta,within_left,0.2410555455105864
Post,37,theta,within_right,0.30902851933421993
Post,37,theta,interhemispheric,0.2802062788452934
Post,37,theta,anterior_posterior,0.27375688139745635
Post,38,theta,within_left,0.20513163398207296
Post,38,theta,within_right,0.4639049879329741
Post,38,theta,interhemispheric,0.3022642566659138
Post,38,theta,anterior_posterior,0.3056715118552106
Post,39,theta,within_left,0.3238338662954157
Post,39,theta,within_right,0.481159787036263
Post,39,theta,interhemispheric,0.28127442660933005
Post,39,theta,anterior_posterior,0.34227348442966743
Post,40,theta,within_left,0.21784246781488967
Post,40,theta,within_right,0.2170048808652711
Post,40,theta,interhemispheric,0.3043677898082405
Post,40,theta,anterior_posterior,0.1974637466705691
Post,41,theta,within_left,0.21965149268303225
Post,41,theta,within_right,0.2502297381224749
Post,41,theta,interhemispheric,0.2325237179597923
Post,41,theta,anterior_posterior,0.23605937965650922
Post,42,theta,within_left,0.42543739936566044
Post,42,theta,within_right,0.3125879397218902
Post,42,theta,interhemispheric,0.2891053063592312
Post,42,theta,anterior_posterior,0.3457873985397577
Post,43,theta,within_left,0.19583870270479722
Post,43,theta,within_right,0.23636828916640953
Post,43,theta,interhemispheric,0.15133393639505915
Post,43,theta,anterior_posterior,0.22346904058964234
Post,44,theta,within_left,0.16280686949880163
Post,44,theta,within_right,0.19266087202997575
Post,44,theta,interhemispheric,0.1698573179880047
Post,44,theta,anterior_posterior,0.1890617974864949
Post,45,theta,within_left,0.20902376423581767
Post,45,theta,within_right,0.1845465785024771
Post,45,theta,interhemispheric,0.2499390380281756
Post,45,theta,anterior_posterior,0.1806288406390835
Post,46,theta,within_left,0.11909282404747969
Post,46,theta,within_right,0.3007562276632748
Post,46,theta,interhemispheric,0.15202907502391386
Post,46,theta,anterior_posterior,0.21596779198480665
Post,47,theta,within_left,0.17841231808633784
Post,47,theta,within_right,0.1944918508597392
Post,47,theta,interhemispheric,0.18503719608301275
Post,47,theta,anterior_posterior,0.17990283254793368
Post,48,theta,within_left,0.3559235113116055
Post,48,theta,within_right,0.22763142391096472
Post,48,theta,interhemispheric,0.36464658036304765
Post,48,theta,anterior_posterior,0.27591810215967727
Post,49,theta,within_left,0.19603506823325065
Post,49,theta,within_right,0.33821364781653884
Post,49,theta,interhemispheric,0.27347450916470545
Post,49,theta,anterior_posterior,0.24600078256161956
Post,50,theta,within_left,0.29036892004157017
Post,50,theta,within_right,0.4125490808929913
Post,50,theta,interhemispheric,0.3467143432764866
Post,50,theta,anterior_posterior,0.34286597294823745
Post,51,theta,within_left,0.3323054560301756
Post,51,theta,within_right,0.39562121621500596
Post,51,theta,interhemispheric,0.2599872648313531
Post,51,theta,anterior_posterior,0.3136563615205461
Post,52,theta,within_left,0.28668763804918135
Post,52,theta,within_right,0.2098120826729208
Post,52,theta,interhemispheric,0.19619015479323965
Post,52,theta,anterior_posterior,0.22637394871651123
Post,53,theta,within_left,0.2536472525069994
Post,53,theta,within_right,0.218672349768986
Post,53,theta,interhemispheric,0.18259882694458232
Post,53,theta,anterior_posterior,0.24074710848363765
Post,54,theta,within_left,0.23765339363148483
Post,54,theta,within_right,0.35418377093810655
Post,54,theta,interhemispheric,0.2884642199420673
Post,54,theta,anterior_posterior,0.2759670448553158
Post,55,theta,within_left,0.3246237558313322
Post,55,theta,within_right,0.3948893367010776
Post,55,theta,interhemispheric,0.30357303467288127
Post,55,theta,anterior_posterior,0.3605900391700618
Post,56,theta,within_left,0.46689544847975195
Post,56,theta,within_right,0.333195964383061
Post,56,theta,interhemispheric,0.5029573838756783
Post,56,theta,anterior_posterior,0.513288630086432
Post,57,theta,within_left,0.2283146521942588
Post,57,theta,within_right,0.33100466509670545
Post,57,theta,interhemispheric,0.3788004113731014
Post,57,theta,anterior_posterior,0.29659542712747844
Post,58,theta,within_left,0.3508884548552959
Post,58,theta,within_right,0.2842568872249794
Post,58,theta,interhemispheric,0.22722761133310646
Post,58,theta,anterior_posterior,0.3399519545884611
Post,59,theta,within_left,0.14681023438279933
Post,59,theta,within_right,0.15027090754252714
Post,59,theta,interhemispheric,0.23802690147904323
Post,59,theta,anterior_posterior,0.16020141282357925
Post,60,theta,within_left,0.1874496501882245
Post,60,theta,within_right,0.3377392645729074
Post,60,theta,interhemispheric,0.22495795496994644
Post,60,theta,anterior_posterior,0.2600582834032562
Post,61,theta,within_left,0.24833473701861217
Post,61,theta,within_right,0.1742329782808432
Post,61,theta,interhemispheric,0.2289175346047888
Post,61,theta,anterior_posterior,0.2659511232276911
Post,62,theta,within_left,0.22359458511988306
Post,62,theta,within_right,0.4294702044712772
Post,62,theta,interhemispheric,0.38827018303477995
Post,62,theta,anterior_posterior,0.34566068756515844
Post,63,theta,within_left,0.1999935012269536
Post,63,theta,within_right,0.40300137971427485
Post,63,theta,interhemispheric,0.33559062847347726
Post,63,theta,anterior_posterior,0.3088726426979041
Post,64,theta,within_left,0.2200232174476423
Post,64,theta,within_right,0.3306418941709044
Post,64,theta,interhemispheric,0.2788020239804531
Post,64,theta,anterior_posterior,0.26690416851407506
Post,65,theta,within_left,0.3771687341282337
Post,65,theta,within_right,0.561008291976135
Post,65,theta,interhemispheric,0.41228938250505903
Post,65,theta,anterior_posterior,0.4774092808170334
Post,66,theta,within_left,0.2593335173423364
Post,66,theta,within_right,0.19195732257575718
Post,66,theta,interhemispheric,0.24499050638562583
Post,66,theta,anterior_posterior,0.2363040093923553
Post,67,theta,within_left,0.5560453025644486
Post,67,theta,within_right,0.43362266900007734
Post,67,theta,interhemispheric,0.40778885090540573
Post,67,theta,anterior_posterior,0.4281307817321546
Post,68,theta,within_left,0.25943643526912025
Post,68,theta,within_right,0.30141673022678944
Post,68,theta,interhemispheric,0.34057982321181646
Post,68,theta,anterior_posterior,0.27948177635531996
Post,69,theta,within_left,0.17642901659649973
Post,69,theta,within_right,0.21340252596243134
Post,69,theta,interhemispheric,0.26900926201169556
Post,69,theta,anterior_posterior,0.1953147675601592
Post,70,theta,within_left,0.3284253418572069
Post,70,theta,within_right,0.2140389336666435
Post,70,theta,interhemispheric,0.21341129979404405
Post,70,theta,anterior_posterior,0.23835889166656055
Post,71,theta,within_left,0.21600125572956516
Post,71,theta,within_right,0.21417531258599848
Post,71,theta,interhemispheric,0.18424734546293586
Post,71,theta,anterior_posterior,0.22296401884715245
Post,72,theta,within_left,0.2292944356562143
Post,72,theta,within_right,0.20519108477827602
Post,72,theta,interhemispheric,0.22552638553047
Post,72,theta,anterior_posterior,0.24044273156968032
Post,73,theta,within_left,0.2329847568302855
Post,73,theta,within_right,0.1888708728375451
Post,73,theta,interhemispheric,0.159034966107064
Post,73,theta,anterior_posterior,0.20927927165116122
Post,74,theta,within_left,0.3808402448738731
Post,74,theta,within_right,0.2244321560848802
Post,74,theta,interhemispheric,0.2716352800139507
Post,74,theta,anterior_posterior,0.25591246622238584
Post,75,theta,within_left,0.284320852649729
Post,75,theta,within_right,0.3261441369820028
Post,75,theta,interhemispheric,0.2629775195801653
Post,75,theta,anterior_posterior,0.30738054415652893
Post,76,theta,within_left,0.44791882372415537
Post,76,theta,within_right,0.3749349820600559
Post,76,theta,interhemispheric,0.3032973534180034
Post,76,theta,anterior_posterior,0.34835524733904116
Post,77,theta,within_left,0.186452873786403
Post,77,theta,within_right,0.2335450394537246
